data1,data2,data3
0.217,0.518,-0.088
0.218,0.524,-0.09
0.212,0.541,-0.095
0.212,0.556,-0.096
0.215,0.563,-0.095
0.203,0.57,-0.102
0.203,0.585,-0.09
0.213,0.594,-0.09
0.214,0.605,-0.097
0.207,0.618,-0.101
0.206,0.623,-0.102
0.21,0.632,-0.096
0.203,0.642,-0.097
0.213,0.658,-0.101
0.207,0.672,-0.105
0.21,0.678,-0.112
0.215,0.693,-0.112
0.215,0.699,-0.109
0.214,0.708,-0.109
0.205,0.723,-0.113
0.207,0.737,-0.114
0.208,0.746,-0.121
0.201,0.757,-0.119
0.206,0.767,-0.12
0.209,0.771,-0.124
0.2,0.78,-0.129
0.198,0.799,-0.123
0.195,0.801,-0.135
0.197,0.81,-0.129
0.201,0.825,-0.138
0.191,0.834,-0.145
0.185,0.844,-0.133
0.194,0.847,-0.138
0.199,0.857,-0.152
0.196,0.866,-0.146
0.199,0.87,-0.16
0.194,0.883,-0.152
0.199,0.899,-0.165
0.196,0.912,-0.161
0.196,0.915,-0.165
0.188,0.922,-0.173
0.188,0.932,-0.17
0.19,0.939,-0.193
0.181,0.948,-0.178
0.185,0.947,-0.193
0.189,0.963,-0.217
0.188,0.972,-0.196
0.186,0.969,-0.194
0.177,0.985,-0.214
0.179,0.996,-0.211
0.177,0.997,-0.214
0.181,1.003,-0.223
0.183,1.01,-0.231
0.18,1.011,-0.225
0.179,1.009,-0.234
0.183,1.016,-0.243
0.178,1.022,-0.239
0.177,1.026,-0.247
0.181,1.037,-0.246
0.184,1.039,-0.265
0.171,1.042,-0.278
0.172,1.048,-0.277
0.171,1.052,-0.278
0.171,1.05,-0.287
0.172,1.059,-0.285
0.165,1.055,-0.289
0.16,1.063,-0.289
0.166,1.063,-0.292
0.16,1.066,-0.308
0.161,1.067,-0.301
0.156,1.063,-0.313
0.16,1.067,-0.324
0.163,1.069,-0.325
0.16,1.062,-0.329
0.157,1.065,-0.331
0.158,1.071,-0.334
0.158,1.064,-0.336
0.155,1.059,-0.346
0.155,1.062,-0.346
0.152,1.068,-0.353
0.153,1.059,-0.365
0.156,1.058,-0.362
0.162,1.059,-0.37
0.151,1.05,-0.375
0.154,1.048,-0.374
0.153,1.044,-0.392
0.15,1.048,-0.397
0.146,1.039,-0.391
0.156,1.031,-0.404
0.153,1.026,-0.391
0.148,1.028,-0.406
0.149,1.027,-0.412
0.147,1.017,-0.41
0.142,1.023,-0.415
0.149,1.017,-0.417
0.146,1.01,-0.417
0.138,1.013,-0.427
0.139,1.006,-0.414
0.134,0.989,-0.43
0.142,0.985,-0.423
0.147,0.981,-0.432
0.14,0.976,-0.442
0.135,0.973,-0.435
0.14,0.969,-0.453
0.142,0.953,-0.445
0.138,0.945,-0.445
0.134,0.941,-0.453
0.136,0.927,-0.461
0.132,0.923,-0.458
0.146,0.915,-0.457
0.14,0.911,-0.449
0.142,0.898,-0.449
0.142,0.887,-0.454
0.131,0.875,-0.469
0.137,0.862,-0.458
0.137,0.854,-0.462
0.138,0.852,-0.461
0.14,0.834,-0.468
0.139,0.829,-0.473
0.141,0.815,-0.477
0.144,0.811,-0.476
0.146,0.807,-0.475
0.144,0.802,-0.479
0.147,0.789,-0.474
0.139,0.773,-0.479
0.142,0.769,-0.484
0.144,0.757,-0.477
0.147,0.749,-0.479
0.132,0.731,-0.475
0.145,0.73,-0.478
0.142,0.717,-0.479
0.138,0.704,-0.48
0.141,0.692,-0.483
0.151,0.679,-0.472
0.143,0.671,-0.475
0.149,0.654,-0.473
0.147,0.649,-0.47
0.139,0.632,-0.48
0.142,0.62,-0.467
0.136,0.618,-0.47
0.144,0.609,-0.475
0.139,0.596,-0.468
0.153,0.592,-0.472
0.146,0.578,-0.462
0.143,0.563,-0.464
0.146,0.549,-0.464
0.147,0.541,-0.462
0.146,0.523,-0.456
0.151,0.515,-0.454
0.151,0.499,-0.447
0.144,0.482,-0.449
0.148,0.478,-0.446
0.151,0.468,-0.447
0.146,0.466,-0.438
0.146,0.451,-0.435
0.143,0.444,-0.437
0.153,0.443,-0.437
0.152,0.434,-0.428
0.153,0.423,-0.431
0.154,0.42,-0.434
0.152,0.402,-0.422
0.151,0.403,-0.421
0.157,0.389,-0.42
0.166,0.376,-0.413
0.167,0.369,-0.412
0.161,0.361,-0.408
0.157,0.349,-0.393
0.164,0.335,-0.398
0.156,0.329,-0.389
0.166,0.321,-0.396
0.159,0.305,-0.386
0.165,0.308,-0.374
0.168,0.301,-0.373
0.162,0.288,-0.362
0.164,0.285,-0.365
0.172,0.274,-0.359
0.17,0.26,-0.353
0.175,0.258,-0.352
0.173,0.257,-0.341
0.172,0.242,-0.35
0.168,0.241,-0.347
0.182,0.241,-0.331
0.183,0.229,-0.336
0.186,0.224,-0.322
0.182,0.224,-0.331
0.186,0.22,-0.316
0.188,0.217,-0.319
0.184,0.211,-0.316
0.182,0.213,-0.31
0.186,0.206,-0.307
0.193,0.206,-0.302
0.187,0.197,-0.3
0.191,0.197,-0.281
0.185,0.193,-0.289
0.189,0.195,-0.268
0.184,0.189,-0.275
0.19,0.191,-0.266
0.187,0.193,-0.263
0.19,0.182,-0.266
0.19,0.186,-0.261
0.197,0.186,-0.242
0.193,0.181,-0.233
0.194,0.183,-0.225
0.203,0.188,-0.228
0.202,0.192,-0.233
0.199,0.186,-0.224
0.205,0.193,-0.224
0.201,0.199,-0.222
0.214,0.193,-0.205
0.205,0.197,-0.199
0.205,0.191,-0.197
0.206,0.196,-0.202
0.204,0.206,-0.197
0.199,0.211,-0.185
0.201,0.2,-0.181
0.205,0.215,-0.183
0.206,0.221,-0.17
0.21,0.219,-0.175
0.205,0.222,-0.177
0.208,0.223,-0.165
0.203,0.227,-0.158
0.205,0.235,-0.153
0.205,0.243,-0.154
0.21,0.247,-0.15
0.207,0.254,-0.142
0.209,0.26,-0.149
0.207,0.265,-0.142
0.208,0.268,-0.14
0.217,0.275,-0.142
0.217,0.278,-0.126
0.209,0.293,-0.124
0.217,0.303,-0.126
0.217,0.312,-0.116
0.214,0.316,-0.119
0.215,0.328,-0.121
0.215,0.333,-0.122
0.214,0.346,-0.11
0.215,0.339,-0.112
0.214,0.357,-0.107
0.216,0.354,-0.107
0.218,0.372,-0.105
0.213,0.387,-0.108
0.202,0.388,-0.099
0.219,0.404,-0.098
0.217,0.398,-0.09
0.218,0.41,-0.1
0.211,0.426,-0.101
0.21,0.426,-0.098
0.211,0.441,-0.092
0.215,0.451,-0.102
0.208,0.452,-0.097
0.221,0.471,-0.093
0.208,0.481,-0.099
0.213,0.498,-0.104
0.217,0.505,-0.103
0.215,0.516,-0.095
0.215,0.521,-0.096
0.218,0.53,-0.095
0.217,0.545,-0.096
0.205,0.555,-0.102
0.206,0.565,-0.098
0.206,0.577,-0.104
0.215,0.584,-0.101
0.215,0.593,-0.111
0.211,0.606,-0.116
0.212,0.622,-0.095
0.211,0.628,-0.103
0.216,0.637,-0.103
0.215,0.659,-0.105
0.217,0.666,-0.105
0.215,0.683,-0.105
0.212,0.679,-0.108
0.214,0.694,-0.106
0.216,0.704,-0.108
0.218,0.723,-0.112
0.216,0.732,-0.112
0.211,0.742,-0.115
0.213,0.746,-0.107
0.207,0.756,-0.129
0.201,0.767,-0.118
0.209,0.78,-0.126
0.205,0.795,-0.12
0.204,0.799,-0.118
0.201,0.815,-0.12
0.202,0.811,-0.131
0.197,0.828,-0.147
0.194,0.843,-0.14
0.194,0.846,-0.145
0.201,0.855,-0.145
0.195,0.861,-0.151
0.194,0.873,-0.145
0.196,0.884,-0.154
0.199,0.893,-0.152
0.196,0.9,-0.165
0.192,0.916,-0.172
0.187,0.923,-0.175
0.187,0.933,-0.184
0.193,0.944,-0.172
0.182,0.947,-0.187
0.18,0.957,-0.184
0.182,0.961,-0.194
0.182,0.966,-0.197
0.184,0.967,-0.198
0.189,0.984,-0.21
0.184,0.984,-0.21
0.178,0.989,-0.208
0.175,0.995,-0.224
0.156,1.006,-0.219
0.186,1.008,-0.232
0.184,1.018,-0.239
0.188,1.013,-0.236
0.185,1.028,-0.243
0.188,1.032,-0.246
0.177,1.032,-0.26
0.176,1.039,-0.265
0.178,1.038,-0.265
0.177,1.042,-0.271
0.179,1.045,-0.283
0.172,1.042,-0.282
0.178,1.053,-0.291
0.17,1.06,-0.29
0.176,1.066,-0.298
0.169,1.065,-0.3
0.168,1.065,-0.299
0.159,1.063,-0.302
0.172,1.066,-0.31
0.17,1.066,-0.319
0.171,1.064,-0.328
0.166,1.068,-0.323
0.171,1.066,-0.328
0.165,1.069,-0.341
0.167,1.071,-0.341
0.165,1.065,-0.342
0.16,1.065,-0.331
0.16,1.061,-0.348
0.157,1.06,-0.354
0.158,1.06,-0.369
0.165,1.063,-0.36
0.161,1.048,-0.379
0.158,1.052,-0.385
0.155,1.053,-0.378
0.149,1.053,-0.385
0.142,1.046,-0.389
0.145,1.035,-0.401
0.148,1.042,-0.403
0.145,1.036,-0.409
0.144,1.026,-0.404
0.144,1.027,-0.404
0.146,1.021,-0.409
0.143,1.02,-0.401
0.148,1.014,-0.416
0.142,1.006,-0.418
0.144,1.001,-0.433
0.146,1.0,-0.43
0.149,0.99,-0.428
0.144,0.983,-0.434
0.147,0.981,-0.447
0.142,0.978,-0.438
0.151,0.969,-0.444
0.147,0.961,-0.459
0.142,0.952,-0.449
0.15,0.945,-0.451
0.148,0.938,-0.464
0.144,0.935,-0.462
0.143,0.916,-0.456
0.138,0.903,-0.462
0.139,0.901,-0.463
0.148,0.89,-0.459
0.144,0.881,-0.46
0.137,0.873,-0.474
0.134,0.857,-0.477
0.133,0.853,-0.468
0.138,0.842,-0.473
0.139,0.833,-0.473
0.141,0.811,-0.47
0.143,0.806,-0.474
0.147,0.799,-0.48
0.143,0.793,-0.48
0.142,0.789,-0.475
0.141,0.781,-0.489
0.143,0.769,-0.5
0.136,0.754,-0.496
0.141,0.752,-0.49
0.138,0.746,-0.48
0.14,0.728,-0.492
0.139,0.716,-0.483
0.144,0.703,-0.492
0.142,0.691,-0.487
0.144,0.681,-0.486
0.138,0.67,-0.478
0.147,0.654,-0.486
0.144,0.651,-0.492
0.146,0.636,-0.479
0.14,0.622,-0.481
0.144,0.617,-0.483
0.141,0.608,-0.471
0.154,0.596,-0.473
0.149,0.587,-0.477
0.141,0.573,-0.478
0.149,0.559,-0.468
0.15,0.55,-0.47
0.155,0.537,-0.467
0.155,0.523,-0.458
0.149,0.505,-0.455
0.144,0.494,-0.458
0.142,0.486,-0.446
0.145,0.479,-0.442
0.153,0.469,-0.445
0.151,0.455,-0.447
0.151,0.45,-0.436
0.153,0.442,-0.441
0.152,0.438,-0.431
0.148,0.431,-0.438
0.153,0.417,-0.427
0.153,0.411,-0.427
0.148,0.406,-0.418
0.16,0.403,-0.415
0.158,0.382,-0.417
0.156,0.376,-0.408
0.161,0.367,-0.412
0.162,0.368,-0.408
0.162,0.36,-0.406
0.159,0.349,-0.394
0.166,0.337,-0.399
0.159,0.332,-0.387
0.164,0.311,-0.395
0.171,0.304,-0.379
0.167,0.29,-0.377
0.172,0.29,-0.368
0.171,0.281,-0.369
0.17,0.281,-0.372
0.172,0.261,-0.356
0.178,0.26,-0.362
0.165,0.258,-0.352
0.174,0.258,-0.342
0.177,0.241,-0.341
0.181,0.242,-0.345
0.179,0.234,-0.335
0.178,0.234,-0.328
0.177,0.227,-0.326
0.176,0.226,-0.325
0.178,0.224,-0.322
0.189,0.215,-0.32
0.19,0.219,-0.304
0.189,0.213,-0.311
0.184,0.203,-0.307
0.183,0.212,-0.294
0.186,0.205,-0.286
0.195,0.2,-0.295
0.199,0.198,-0.284
0.192,0.193,-0.293
0.197,0.197,-0.275
0.196,0.191,-0.278
0.196,0.191,-0.266
0.195,0.187,-0.27
0.193,0.187,-0.247
0.193,0.18,-0.232
0.194,0.187,-0.232
0.199,0.181,-0.235
0.195,0.182,-0.222
0.199,0.182,-0.222
0.196,0.19,-0.216
0.197,0.187,-0.22
0.206,0.192,-0.214
0.205,0.188,-0.203
0.21,0.193,-0.191
0.215,0.186,-0.204
0.217,0.203,-0.196
0.21,0.209,-0.193
0.205,0.205,-0.187
0.207,0.205,-0.188
0.208,0.217,-0.184
0.208,0.222,-0.17
0.212,0.22,-0.17
0.207,0.226,-0.161
0.208,0.221,-0.165
0.212,0.237,-0.151
0.211,0.236,-0.151
0.196,0.242,-0.15
0.209,0.245,-0.137
0.2,0.248,-0.149
0.205,0.254,-0.148
0.207,0.264,-0.138
0.208,0.27,-0.141
0.211,0.274,-0.14
0.212,0.278,-0.132
0.21,0.286,-0.126
0.213,0.298,-0.126
0.209,0.311,-0.125
0.215,0.318,-0.119
0.214,0.329,-0.127
0.216,0.345,-0.118
0.214,0.351,-0.112
0.22,0.356,-0.106
0.214,0.368,-0.102
0.216,0.37,-0.112
0.21,0.378,-0.095
0.216,0.392,-0.109
0.208,0.391,-0.096
0.213,0.403,-0.091
0.217,0.41,-0.108
0.21,0.421,-0.097
0.211,0.423,-0.092
0.213,0.431,-0.096
0.216,0.441,-0.099
0.212,0.456,-0.096
0.222,0.468,-0.095
0.22,0.483,-0.095
0.206,0.485,-0.1
0.211,0.49,-0.094
0.21,0.505,-0.09
0.213,0.519,-0.088
0.222,0.526,-0.097
0.211,0.536,-0.087
0.211,0.551,-0.096
0.208,0.557,-0.083
0.211,0.576,-0.091
0.208,0.587,-0.095
0.212,0.594,-0.089
0.216,0.61,-0.099
0.214,0.615,-0.093
0.21,0.627,-0.091
0.208,0.642,-0.095
0.213,0.648,-0.104
0.205,0.65,-0.104
0.206,0.664,-0.108
0.202,0.677,-0.104
0.207,0.689,-0.11
0.205,0.693,-0.115
0.207,0.706,-0.12
0.21,0.722,-0.118
0.216,0.724,-0.11
0.207,0.74,-0.118
0.202,0.758,-0.122
0.209,0.77,-0.123
0.204,0.778,-0.125
0.195,0.794,-0.129
0.194,0.802,-0.12
0.194,0.804,-0.127
0.199,0.818,-0.144
0.197,0.827,-0.134
0.196,0.833,-0.142
0.19,0.847,-0.148
0.195,0.855,-0.149
0.193,0.863,-0.152
0.191,0.87,-0.153
0.192,0.885,-0.169
0.188,0.89,-0.16
0.198,0.898,-0.16
0.196,0.907,-0.161
0.189,0.913,-0.161
0.192,0.921,-0.166
0.187,0.933,-0.175
0.185,0.94,-0.172
0.184,0.937,-0.181
0.181,0.95,-0.19
0.185,0.959,-0.193
0.19,0.962,-0.202
0.175,0.977,-0.206
0.179,0.984,-0.21
0.179,0.989,-0.215
0.17,1.001,-0.216
0.182,1.002,-0.229
0.179,1.004,-0.229
0.185,1.003,-0.226
0.178,1.01,-0.237
0.18,1.011,-0.242
0.183,1.024,-0.257
0.169,1.021,-0.251
0.168,1.032,-0.264
0.172,1.037,-0.266
0.159,1.035,-0.273
0.18,1.047,-0.269
0.175,1.049,-0.278
0.177,1.05,-0.289
0.171,1.055,-0.284
0.175,1.056,-0.297
0.172,1.056,-0.292
0.163,1.066,-0.295
0.156,1.065,-0.304
0.165,1.064,-0.307
0.166,1.065,-0.31
0.159,1.055,-0.32
0.158,1.06,-0.319
0.167,1.065,-0.319
0.163,1.067,-0.333
0.154,1.063,-0.333
0.158,1.062,-0.339
0.157,1.059,-0.343
0.157,1.067,-0.348
0.159,1.06,-0.349
0.165,1.059,-0.356
0.16,1.051,-0.369
0.151,1.054,-0.371
0.159,1.055,-0.385
0.151,1.053,-0.38
0.152,1.051,-0.388
0.153,1.051,-0.391
0.151,1.04,-0.391
0.151,1.037,-0.397
0.142,1.037,-0.4
0.147,1.031,-0.404
0.146,1.024,-0.405
0.144,1.025,-0.401
0.151,1.019,-0.405
0.151,1.016,-0.41
0.148,1.011,-0.417
0.145,1.008,-0.419
0.139,1.004,-0.421
0.152,1.0,-0.435
0.142,0.985,-0.428
0.146,0.981,-0.426
0.139,0.97,-0.429
0.141,0.966,-0.441
0.134,0.959,-0.436
0.134,0.953,-0.451
0.135,0.945,-0.447
0.135,0.936,-0.451
0.142,0.933,-0.448
0.138,0.92,-0.439
0.136,0.913,-0.456
0.134,0.903,-0.45
0.137,0.902,-0.445
0.131,0.888,-0.453
0.138,0.877,-0.458
0.136,0.862,-0.469
0.132,0.853,-0.468
0.138,0.842,-0.471
0.137,0.834,-0.466
0.142,0.818,-0.471
0.136,0.823,-0.471
0.141,0.8,-0.479
0.138,0.799,-0.467
0.132,0.789,-0.473
0.139,0.785,-0.471
0.137,0.772,-0.475
0.139,0.771,-0.475
0.14,0.756,-0.482
0.146,0.746,-0.489
0.135,0.729,-0.486
0.144,0.719,-0.478
0.143,0.709,-0.477
0.141,0.703,-0.49
0.136,0.683,-0.472
0.136,0.677,-0.48
0.139,0.664,-0.475
0.141,0.652,-0.464
0.139,0.632,-0.472
0.144,0.634,-0.474
0.142,0.63,-0.47
0.137,0.616,-0.464
0.146,0.597,-0.464
0.144,0.583,-0.46
0.15,0.581,-0.458
0.153,0.577,-0.472
0.146,0.556,-0.463
0.15,0.547,-0.456
0.15,0.527,-0.46
0.146,0.517,-0.458
0.154,0.512,-0.458
0.151,0.5,-0.444
0.152,0.495,-0.449
0.152,0.477,-0.443
0.152,0.469,-0.448
0.146,0.446,-0.443
0.15,0.445,-0.425
0.15,0.434,-0.424
0.149,0.433,-0.426
0.155,0.421,-0.425
0.155,0.424,-0.418
0.154,0.409,-0.423
0.159,0.4,-0.415
0.157,0.401,-0.416
0.153,0.387,-0.406
0.158,0.376,-0.412
0.167,0.376,-0.404
0.165,0.359,-0.398
0.163,0.347,-0.387
0.165,0.342,-0.39
0.163,0.332,-0.384
0.16,0.331,-0.368
0.164,0.313,-0.382
0.158,0.309,-0.379
0.166,0.297,-0.372
0.171,0.292,-0.359
0.168,0.28,-0.36
0.165,0.273,-0.366
0.177,0.266,-0.367
0.165,0.262,-0.342
0.169,0.261,-0.344
0.174,0.25,-0.338
0.179,0.243,-0.353
0.176,0.238,-0.332
0.178,0.234,-0.328
0.182,0.238,-0.327
0.181,0.232,-0.326
0.178,0.219,-0.316
0.175,0.225,-0.315
0.181,0.214,-0.31
0.183,0.219,-0.312
0.181,0.213,-0.314
0.186,0.214,-0.306
0.189,0.206,-0.297
0.19,0.204,-0.284
0.188,0.193,-0.283
0.184,0.191,-0.27
0.182,0.19,-0.276
0.18,0.194,-0.258
0.186,0.195,-0.26
0.189,0.194,-0.255
0.191,0.189,-0.252
0.189,0.189,-0.245
0.188,0.188,-0.251
0.193,0.186,-0.223
0.19,0.187,-0.235
0.182,0.192,-0.231
0.222,0.189,-0.222
0.2,0.191,-0.222
0.195,0.191,-0.226
0.198,0.193,-0.218
0.208,0.197,-0.205
0.207,0.203,-0.195
0.204,0.197,-0.201
0.208,0.201,-0.209
0.207,0.204,-0.191
0.203,0.207,-0.175
0.205,0.211,-0.185
0.203,0.216,-0.17
0.207,0.215,-0.17
0.2,0.227,-0.168
0.194,0.233,-0.166
0.206,0.235,-0.164
0.207,0.23,-0.152
0.208,0.239,-0.154
0.203,0.248,-0.154
0.205,0.248,-0.149
0.202,0.256,-0.146
0.207,0.258,-0.144
0.206,0.267,-0.141
0.216,0.276,-0.136
0.211,0.279,-0.137
0.206,0.29,-0.129
0.2,0.305,-0.125
0.209,0.309,-0.124
0.207,0.32,-0.122
0.215,0.323,-0.118
0.207,0.338,-0.109
0.213,0.342,-0.105
0.214,0.354,-0.105
0.205,0.358,-0.1
0.215,0.367,-0.106
0.207,0.378,-0.106
0.206,0.388,-0.102
0.207,0.391,-0.097
0.214,0.401,-0.101
0.206,0.403,-0.103
0.217,0.414,-0.098
0.217,0.423,-0.094
0.222,0.44,-0.093
0.218,0.44,-0.102
0.217,0.45,-0.099
0.221,0.466,-0.106
0.215,0.476,-0.094
0.216,0.489,-0.094
0.214,0.496,-0.091
0.215,0.511,-0.089
0.217,0.515,-0.09
0.222,0.531,-0.086
0.21,0.531,-0.095
0.215,0.546,-0.089
0.218,0.562,-0.101
0.213,0.575,-0.095
0.213,0.581,-0.09
0.213,0.59,-0.096
0.213,0.598,-0.083
0.215,0.604,-0.094
0.213,0.624,-0.092
0.217,0.636,-0.097
0.217,0.648,-0.09
0.213,0.653,-0.107
0.218,0.663,-0.094
0.213,0.673,-0.097
0.215,0.684,-0.101
0.215,0.7,-0.101
0.215,0.707,-0.109
0.214,0.714,-0.098
0.212,0.731,-0.111
0.207,0.737,-0.107
0.208,0.754,-0.108
0.202,0.761,-0.117
0.207,0.77,-0.122
0.208,0.781,-0.128
0.202,0.785,-0.123
0.204,0.801,-0.128
0.194,0.797,-0.121
0.2,0.817,-0.132
0.199,0.834,-0.135
0.201,0.834,-0.134
0.188,0.849,-0.143
0.195,0.863,-0.145
0.198,0.87,-0.143
0.203,0.874,-0.143
0.195,0.883,-0.142
0.201,0.883,-0.155
0.197,0.897,-0.162
0.197,0.899,-0.161
0.197,0.911,-0.162
0.192,0.92,-0.157
0.192,0.928,-0.172
0.188,0.939,-0.187
0.193,0.95,-0.179
0.19,0.957,-0.185
0.186,0.968,-0.188
0.189,0.968,-0.186
0.186,0.976,-0.202
0.183,0.986,-0.199
0.187,0.989,-0.212
0.174,1.003,-0.215
0.171,1.005,-0.219
0.177,1.008,-0.207
0.174,1.011,-0.216
0.177,1.018,-0.227
0.182,1.02,-0.241
0.178,1.03,-0.245
0.176,1.027,-0.24
0.174,1.03,-0.246
0.171,1.034,-0.266
0.176,1.042,-0.266
0.176,1.046,-0.27
0.173,1.052,-0.281
0.177,1.057,-0.268
0.174,1.046,-0.277
0.17,1.05,-0.289
0.165,1.059,-0.294
0.168,1.058,-0.298
0.165,1.064,-0.298
0.162,1.064,-0.306
0.163,1.068,-0.32
0.158,1.063,-0.317
0.163,1.063,-0.326
0.163,1.065,-0.329
0.168,1.07,-0.337
0.166,1.071,-0.336
0.159,1.071,-0.342
0.169,1.073,-0.352
0.163,1.061,-0.36
0.159,1.06,-0.358
0.16,1.059,-0.358
0.161,1.048,-0.37
0.158,1.053,-0.38
0.158,1.056,-0.369
0.158,1.053,-0.384
0.157,1.049,-0.381
0.149,1.043,-0.386
0.148,1.037,-0.387
0.144,1.023,-0.396
0.143,1.019,-0.4
0.147,1.023,-0.403
0.144,1.018,-0.402
0.141,1.019,-0.414
0.144,1.012,-0.409
0.139,0.976,-0.408
0.139,1.004,-0.415
0.145,1.005,-0.421
0.129,0.996,-0.428
0.147,0.987,-0.432
0.14,0.989,-0.43
0.145,0.975,-0.443
0.134,0.965,-0.434
0.138,0.967,-0.434
0.139,0.962,-0.438
0.139,0.954,-0.451
0.136,0.944,-0.447
0.139,0.933,-0.446
0.138,0.93,-0.464
0.146,0.913,-0.461
0.14,0.909,-0.457
0.142,0.896,-0.459
0.136,0.893,-0.461
0.138,0.875,-0.461
0.135,0.869,-0.477
0.136,0.856,-0.47
0.138,0.847,-0.471
0.139,0.827,-0.469
0.134,0.825,-0.466
0.139,0.817,-0.481
0.133,0.814,-0.47
0.133,0.804,-0.472
0.14,0.79,-0.476
0.139,0.79,-0.49
0.141,0.777,-0.48
0.139,0.768,-0.487
0.143,0.767,-0.489
0.138,0.748,-0.49
0.14,0.735,-0.48
0.141,0.728,-0.488
0.144,0.72,-0.482
0.142,0.716,-0.485
0.142,0.701,-0.481
0.15,0.683,-0.479
0.148,0.676,-0.474
0.142,0.655,-0.479
0.144,0.653,-0.483
0.141,0.633,-0.479
0.149,0.63,-0.476
0.144,0.614,-0.475
0.141,0.607,-0.471
0.149,0.596,-0.463
0.143,0.585,-0.469
0.149,0.571,-0.464
0.153,0.565,-0.466
0.148,0.55,-0.467
0.153,0.535,-0.464
0.149,0.522,-0.456
0.155,0.507,-0.459
0.153,0.5,-0.446
0.154,0.493,-0.455
0.154,0.483,-0.463
0.156,0.472,-0.451
0.154,0.46,-0.454
0.158,0.451,-0.437
0.156,0.445,-0.434
0.149,0.437,-0.439
0.159,0.432,-0.426
0.156,0.428,-0.432
0.148,0.415,-0.429
0.157,0.407,-0.425
0.155,0.389,-0.415
0.149,0.383,-0.415
0.158,0.378,-0.421
0.159,0.363,-0.411
0.161,0.363,-0.409
0.165,0.351,-0.404
0.165,0.343,-0.392
0.166,0.336,-0.39
0.168,0.327,-0.393
0.165,0.317,-0.398
0.164,0.302,-0.392
0.166,0.307,-0.378
0.169,0.293,-0.376
0.173,0.28,-0.368
0.174,0.273,-0.361
0.169,0.27,-0.353
0.166,0.265,-0.351
0.173,0.251,-0.343
0.178,0.247,-0.354
0.176,0.247,-0.346
0.185,0.231,-0.343
0.176,0.228,-0.331
0.186,0.224,-0.329
0.178,0.222,-0.318
0.188,0.224,-0.309
0.186,0.218,-0.315
0.179,0.211,-0.31
0.185,0.213,-0.309
0.177,0.201,-0.303
0.187,0.202,-0.281
0.187,0.205,-0.292
0.191,0.202,-0.294
0.189,0.193,-0.28
0.185,0.191,-0.283
0.184,0.192,-0.279
0.197,0.192,-0.271
0.19,0.192,-0.276
0.189,0.186,-0.259
0.186,0.189,-0.264
0.199,0.182,-0.25
0.194,0.181,-0.243
0.198,0.185,-0.233
0.203,0.188,-0.223
0.201,0.184,-0.232
0.191,0.183,-0.218
0.198,0.184,-0.226
0.205,0.196,-0.211
0.211,0.186,-0.209
0.202,0.186,-0.215
0.205,0.19,-0.209
0.21,0.204,-0.213
0.2,0.202,-0.191
0.203,0.199,-0.197
0.205,0.205,-0.193
0.2,0.211,-0.187
0.194,0.21,-0.193
0.203,0.221,-0.188
0.206,0.226,-0.173
0.211,0.229,-0.165
0.205,0.236,-0.167
0.203,0.241,-0.159
0.212,0.239,-0.158
0.213,0.248,-0.155
0.21,0.252,-0.151
0.213,0.244,-0.148
0.21,0.258,-0.153
0.201,0.267,-0.143
0.208,0.265,-0.129
0.213,0.269,-0.145
0.214,0.281,-0.128
0.209,0.289,-0.132
0.211,0.302,-0.128
0.213,0.308,-0.124
0.21,0.312,-0.118
0.214,0.327,-0.113
0.216,0.332,-0.116
0.216,0.346,-0.113
0.211,0.349,-0.11
0.216,0.354,-0.107
0.213,0.369,-0.112
0.207,0.378,-0.106
0.212,0.386,-0.098
0.206,0.388,-0.1
0.21,0.389,-0.102
0.221,0.409,-0.098
0.217,0.419,-0.102
0.216,0.424,-0.103
0.215,0.434,-0.097
0.208,0.437,-0.094
0.214,0.455,-0.091
0.218,0.457,-0.095
0.214,0.466,-0.102
0.213,0.45,-0.095
0.217,0.492,-0.096
0.217,0.501,-0.094
0.218,0.516,-0.089
0.216,0.528,-0.087
0.219,0.541,-0.097
0.21,0.544,-0.09
0.212,0.562,-0.091
0.208,0.568,-0.091
0.214,0.576,-0.095
0.216,0.585,-0.089
0.22,0.603,-0.092
0.213,0.613,-0.099
0.21,0.618,-0.092
0.208,0.637,-0.107
0.22,0.638,-0.102
0.21,0.649,-0.099
0.206,0.662,-0.104
0.205,0.669,-0.101
0.216,0.687,-0.106
0.214,0.689,-0.102
0.213,0.71,-0.098
0.214,0.714,-0.101
0.215,0.728,-0.103
0.209,0.741,-0.109
0.203,0.746,-0.118
0.203,0.757,-0.117
0.212,0.773,-0.126
0.205,0.782,-0.127
0.213,0.794,-0.123
0.21,0.802,-0.123
0.21,0.813,-0.136
0.199,0.824,-0.136
0.199,0.827,-0.143
0.203,0.838,-0.139
0.199,0.848,-0.149
0.2,0.854,-0.153
0.195,0.866,-0.152
0.197,0.87,-0.16
0.2,0.882,-0.16
0.201,0.886,-0.163
0.198,0.899,-0.176
0.19,0.905,-0.172
0.193,0.92,-0.175
0.191,0.924,-0.175
0.193,0.942,-0.189
0.19,0.944,-0.191
0.192,0.948,-0.188
0.185,0.954,-0.196
0.184,0.965,-0.205
0.18,0.971,-0.215
0.172,0.982,-0.212
0.175,0.988,-0.21
0.174,0.989,-0.218
0.177,0.996,-0.219
0.183,1.007,-0.231
0.173,1.006,-0.233
